,Unnamed: 0,Id,Category,Tweet
2780,3051,639775480812408832,negative,"['pleas', 'watch', 'fox', 'newspm', 'central', 'tonight', 'friday', 'to', 'see', 'what', 'plan', 'parenthood', 'is', 'do', 'with', 'with', 'million', 'of', 'our', 'tax', 'dollar']"
2781,3052,639791469293912064,negative,"['sure', 'they', 'did', 'how', 'heinou', 'and', 'barbar', 'and', 'yet', 'the', 'democrat', 'stand', 'with', 'plan', 'parenthood', 'rather', 'than', 'babi']"
2782,3053,639822276595068928,negative,"['everytim', 'my', 'mom', 'call', 'me', 'i', 'answer', 'with', 'thank', 'you', 'for', 'call', 'plan', 'parenthood', 'thi', 'is', 'karen', 'how', 'may', 'i', 'help', 'you', 'abort', 'your', 'child', 'today']"
2783,3054,639883122352500736,neutral,"['a', 'feder', 'terror', 'task', 'forc', 'is', 'investig', 'the', 'fire', 'at', 'plan', 'parenthood', 'in', 'pullman']"
2784,3055,639890066291195904,negative,"['america', 'kill', 'factori', 'a', 'look', 'behind', 'the', 'wall', 'of', 'plan', 'parenthood', 'come', 'monday', 'septemberth', 'pm']"
2785,3056,639890137460146180,negative,"['get', 'the', 'fact', 'on', 'plan', 'parenthood', 'from', 'the', 'conserv', 'media', 'i', 'didnt', 'know', 'it', 'wa', 'funni', 'friday']"
2786,3057,640123333070200833,negative,"['the', 'fire', 'may', 'keep', 'the', 'clinic', 'close', 'a', 'month', 'or', 'more', 'plan', 'parenthood', 'spokeswomanorg', 'look', 'for', 'a', 'temp', 'offic', 'devil', 'hate', 'fire']"
2787,3058,640177056119169024,neutral,"['everi', 'sat', 'i', 'pass', 'peopl', 'protest', 'plan', 'parenthood', 'on', 'my', 'way', 'to', 'work', 'amp', 'it', 'make', 'me', 'determin', 'to', 'donat', 'more', 'to', 'them', 'everi', 'fuck', 'time']"
2788,3059,640188972551897088,negative,"['there', 'are', 'no', 'suspect', 'yet', 'in', 'the', 'arson', 'fire', 'at', 'the', 'plan', 'parenthood', 'build', 'in', 'pullman', 'it', 'wa', 'rule', 'arson', 'after', 'an', 'investig', 'friday']"
2789,3060,640281963920658432,negative,"['if', 'your', 'dumb', 'enough', 'to', 'believ', 'the', 'plan', 'parenthood', 'sting', 'video', 'you', 'are', 'complicit', 'in', 'burn', 'an', 'offic']"
2790,3062,640540480007241728,negative,"['democrat', 'will', 'say', 'blacklivesmatt', 'as', 'they', 'march', 'you', 'right', 'up', 'to', 'the', 'doorstep', 'of', 'plan', 'parenthood']"
2791,3063,640594355649146880,negative,"['plan', 'parenthood', 'is', 'the', 'focu', 'of', 'someth', 'other', 'like', 'say', 'mayb', 'church', 'base', 'hospit', 'may', 'be', 'do', 'the', 'market', 'did', 'not', 'birth', 'with', 'them']"
2792,3064,640774497075863553,neutral,"['politifact', 'sheet', 'thing', 'to', 'know', 'about', 'the', 'plan', 'parenthood', 'controversi', 'via']"
2793,3065,641267197667639297,negative,"['mt', 'myst', 'read', 'of', 'the', 'day', 'from', 'congress', 'return', 'to', 'tight', 'deadlin', 'key', 'fart', 'on', 'iran', 'deal', 'plan', 'parenthood']"
2794,3066,641304720326328321,positive,"['plan', 'parenthood', 'continu', 'to', 'stand', 'strong', 'by', 'meagan', 'gallagh', 'on', 'juli', 'a', 'group', 'call', 'itself', 'the', 'center']"
2795,3067,641328490432884740,neutral,"['you', 'can', 'tell', 'joy', 'behar', 'is', 'back', 'on', 'the', 'viewdefend', 'plan', 'parenthoodsay', 'onli', 'of', 'their', 'busi', 'is', 'abort', 'relatedcmon', 'man']"
2796,3068,641356738369708033,neutral,"['go', 'to', 'shut', 'the', 'govt', 'down', 'over', 'plan', 'parenthood', 'tom']"
2797,3069,641367336553984000,neutral,"['what', 'behind', 'the', 'attack', 'on', 'plan', 'parenthood', 'new', 'show', 'thurspm', 'sunsara', 'taylor', 'sistersong', 'statement', 'more']"
2798,3070,641450656583127040,neutral,"['go', 'to', 'plan', 'parenthood', 'on', 'monday', 'becaus', 'i', 'havent', 'gotten', 'a', 'basic', 'physic', 'in', 'two', 'year', 'i', 'am', 'write', 'a', 'piec', 'on', 'it', 'for', 'affin']"
2799,3071,641581327435866112,neutral,"['the', 'us', 'justic', 'depart', 'side', 'with', 'plan', 'parenthood', 'in', 'it', 'court', 'battl', 'with', 'louisiana', 'gov', 'bobbi', 'jindal', 'r', 'monday', 'night', 'tell', 'a']"
2800,3072,641587685942009856,negative,"['congress', 'will', 'hold', 'it', 'first', 'hear', 'on', 'the', 'plan', 'parenthood', 'controversi', 'guess', 'who', 'wasnt', 'invit', 'to', 'testifi']"
2801,3073,641617694652006400,negative,"['while', 'not', 'fantast', 'for', 'plan', 'parenthood', 'those', 'call', 'for', 'defund', 'arent', 'be', 'honest', 'about', 'decept', 'video']"
2802,3074,641625870763999232,negative,"['live', 'im', 'atst', 'hear', 'on', 'the', 'callou', 'video', 'of', 'plan', 'parenthood', 'alleg', 'abort', 'practic']"
2803,3075,641635092570488832,negative,"['that', 'awkward', 'moment', 'when', 'the', 'gop', 'put', 'plan', 'parenthhod', 'on', 'trial', 'without', 'let', 'plan', 'parenthood', 'defend', 'itself']"
2804,3076,641669938588086272,negative,"['may', 'god', 'bless', 'you', 'in', 'your', 'fight', 'against', 'plan', 'parenthood', 'shut', 'down', 'govern', 'would', 'make', 'sure', 'women', 'never', 'get', 'healthcar']"
2805,3077,641138999617187840,positive,"['serious', 'remind', 'that', 'the', 'pope', 'is', 'no', 'figurehead', 'he', 'is', 'the', 'leader', 'of', 'the', 'cathol', 'church', 'he', 'ha', 'real', 'power', 'limit', 'though', 'it', 'may', 'be']"
2806,3078,641150602240593920,neutral,"['daili', 'post', 'pope', 'reveal', 'whi', 'he', 'like', 'uhuru', 'so', 'much', 'see', 'what', 'he', 'told', 'wamalwa', 'obama', 'may', 'faint']"
2807,3079,641156889666035712,negative,"['even', 'the', 'pope', 'think', 'cameron', 'is', 'a', 'douch']"
2808,3080,641162416139558913,negative,"['the', 'pope', 'is', 'be', 'a', 'bae', 'again', 'but', 'i', 'feel', 'like', 'the', 'cathol', 'church', 'could', 'be', 'give', 'more', 'to', 'relev', 'chariti']"
2809,3081,641171086944694272,negative,"['even', 'when', 'the', 'pope', 'say', 'someth', 'nice', 'he', 'is', 'say', 'someth', 'rotten']"
2810,3082,641173711148744704,neutral,"['cross', 'wire', 'tuesday', 'headlin', 'pope', 'motu', 'proprio', 'chang', 'the', 'way', 'cathol', 'get', 'annul', 'cathol', 'parish']"
2811,3083,641176871145635840,negative,"['hey', 'the', 'pope', 'miss', 'your', 'communiqu', 'on', 'just', 'look', 'after', 'the', 'christian']"
2812,3084,641184028490645504,positive,"['love', 'the', 'combin', 'of', 'pic', 'here', 'pope', 'at', 'the', 'gate', 'about', 'to', 'be', 'releas', 'into', 'the', 'wild']"
2813,3085,641188082625044480,neutral,"['the', 'pope', 'and', 'mussolini', 'the', 'secret', 'histori', 'of', 'piu', 'xi', 'and', 'the', 'rise', 'of', 'fascism', 'in', 'europ', 'review', 'book', 'the', 'guardian']"
2814,3086,641205630599057408,neutral,"['good', 'tuesday', 'morn', 'big', 'news', 'out', 'of', 'the', 'vatican', 'pope', 'radic', 'reform', 'cathol', 'church', 'process', 'for', 'annul', 'marriag']"
2815,3087,641210593794465792,negative,"['in', 'similarli', 'shock', 'news', 'the', 'sun', 'is', 'hot', 'and', 'the', 'pope', 'is', 'cathol', 'cant', 'believ', 'there', 'is', 'anyon', 'who', 'trust', 'thi', 'woman']"
2816,3088,641211344524460032,neutral,"['begin', 'today', 'at', 'noon', 'ticket', 'will', 'be', 'avail', 'to', 'the', 'public', 'for', 'the', 'pope', 'event', 'on', 'saturday']"
2817,3089,641213495422259200,neutral,"['teamvillanosfdl', 'pope', 'to', 'make', 'annul', 'chang', 'pope', 'franci', 'is', 'expect', 'to', 'announc', 'revis', 'on', 'tuesday']"
2818,3090,641216724180709376,positive,"['ticket', 'to', 'see', 'the', 'pope', 'go', 'on', 'sale', 'today', 'at', 'noon', 'the', 'rest', 'go', 'on', 'sale', 'tomorrow', 'here', 'the', 'link', 'and', 'all', 'the', 'info']"
2819,3091,641227698111574016,positive,"['thi', 'radic', 'pope', 'is', 'close', 'to', 'get', 'excommun', 'may', 'the', 'forc', 'be', 'with', 'you', 'alway']"
2820,3092,641230963444465664,positive,"['de', 'labor', 'soli', 'he', 'is', 'the', 'last', 'pope', 'for', 'the', 'propheci', 'the', 'sun', 'amp', 'our', 'god', 'come', 'back']"
2821,3093,641231945121185792,positive,"['kcci', 'pope', 'chang', 'annul', 'process', 'for', 'divorc', 'pope', 'franci', 'on', 'tuesday', 'radic', 'reform', 'the', 'process', 'by']"
2822,3094,641234323245412352,neutral,"['obama', 'amp', 'the', 'pope', 'are', 'everywher', 'theyr', 'get', 'everyon', 'accustom', 'to', 'see', 'their', 'face', 'everywher', 'when', 'sunday', 'law', 'come', 'itll', 'be', 'normal']"
2823,3096,641236215866490880,neutral,"['life', 'long', 'cathol', 'but', 'some', 'of', 'rule', 'nonsens', 'rememb', 'venial', 'sin', 'no', 'meat', 'on', 'friday', 'so', 'i', 'dont', 'worri', 'about', 'pope']"
2824,3097,641238799599706112,negative,"['and', 'now', 'the', 'pope', 'who', 'ha', 'forgiven', 'annul', 'i', 'think', 'hi', 'word', 'were', 'fuck', 'and', 'be', 'fuck', 'i', 'may', 'have', 'translat', 'that', 'wrong']"
2825,3098,641240062118756352,positive,"['decemb', 'begin', 'the', 'pope', 'year', 'of', 'merci']"
2826,3100,641249773928980480,positive,"['thi', 'pope', 'is', 'so', 'cool', 'i', 'may', 'just', 'remak', 'my', 'myspac', 'so', 'i', 'can', 'add', 'him', 'to', 'my', 'top']"
2827,3101,641250877391695872,negative,"['anyon', 'els', 'feel', 'like', 'cool', 'pope', 'may', 'be', 'in', 'jeopardi', 'of', 'go', 'down', 'juliu', 'caesarstyl']"
2828,3102,641250940218142720,neutral,"['we', 'understand', 'that', 'the', 'site', 'should', 'reopen', 'next', 'tue', 'pope', 'urn', 'will', 'be', 'offici', 'launch', 'by', 'lord', 'true', 'on', 'mon', 'sept']"
2829,3103,641252712194179072,positive,"['famili', 'take', 'in', 'refuge', 'as', 'pope', 'call', 'on', 'europ', 'church', 'to', 'open', 'their', 'door', 'st', 'x', 'i', 'disagre', 'with', 'hi', 'holi']"
2830,3104,641253026188144640,negative,"['are', 'they', 'close', 'all', 'school', 'the', 'pope', 'visit', 'or', 'the', 'million', 'man', 'march', 'anniversari', 'foolish']"
2831,3105,641257580455665664,positive,"['cmon', 'do', 'you', 'wan', 'na', 'popular', 'pope', 'or', 'a', 'strong', 'spiritu', 'leader', 'popular', 'and', 'the', 'pope', 'cathol', 'popefr']"
2832,3107,641261535067770880,neutral,"['the', 'pope', 'may', 'get', 'applaus', 'but', 'it', 'is', 'actual', 'anoth', 'eg', 'of', 'the', 'church', 'be', 'pull', 'along', 'by', 'modern', 'still', 'a', 'long', 'way', 'to', 'go']"
2833,3108,641266192057896960,neutral,"['pope', 'simplifi', 'cathol', 'marriag', 'annul', 'pope', 'franci', 'make', 'the', 'most', 'substanti', 'chang', 'to', 'cathol', 'mar']"
2834,3109,641267403813449729,neutral,"['re', 'pope', 'is', 'it', 'possibl', 'to', 'take', 'mfl', 'fromnd', 'toth', 'on', 'morn', 'of', 'monday', 'sept', 'when', 'doe', 'mfl', 'resum', 'regular', 'schedstop']"
2835,3110,641271370664443904,positive,"['join', 'the', 'moral', 'march', 'in', 'washington', 'dc', 'on', 'septemb', 'on', 'septemb', 'pope', 'franci', 'will', 'address', 'congress', 'on']"
2836,3111,641283483713728512,neutral,"['tri', 'to', 'get', 'pope', 'ticket', 'but', 'it', 'sold', 'out', 'hotter', 'than', 'ani', 'concert', 'will', 'tri', 'tomorrow', 'at', 'noon']"
2837,3112,641287967521263617,neutral,"['the', 'pope', 'want', 'to', 'make', 'annul', 'a', 'marriag', 'easier', 'pope', 'franci', 'on', 'tuesday', 'revolution', 'the', 'procedur', 'for', 'roma']"
2838,3113,641295790481231872,negative,"['it', 'wa', 'just', 'a', 'matter', 'of', 'time', 'thi', 'pope', 'day', 'may', 'be', 'number', 'as', 'head', 'of', 'church', 'gt', 'conserv', 'dissent', 'is', 'cont']"
2839,3114,641298193871843328,neutral,"['pope', 'radic', 'simplifi', 'cathol', 'marriag', 'annul', 'procedur', 'vatican', 'citi', 'reuter', 'pope', 'franci', 'on', 'tuesday', 'made', 'it', 'simpler', 'an']"
2840,3115,641304560162709504,positive,"['i', 'just', 'hope', 'the', 'you', 'onli', 'pope', 'onc', 'pale', 'ale', 'doesnt', 'go', 'quit', 'as', 'fast', 'in', 'cape', 'may', 'that', 'weekend']"
2841,3116,641308763308335104,neutral,"['world', 'pope', 'faster', 'annul', 'plan', 'may', 'mean', 'less', 'in', 'us', 'pope', 'franci', 'ha', 'just', 'reform', 't', 'via']"
2842,3117,641312094567186436,neutral,"['thank', 'pope', 'franci', 'for', 'quicki', 'divorc', 'vii', 'stylend', 'council', '+', 'novu', 'ordo', 'the', 'work', 'of', 'mason', 'infiltr']"
2843,3118,641312870786035716,neutral,"['it', 'been', 'a', 'hard', 'day', 'fish', 'today', 'myst', 'fish', 'a', 'ruff', 'a', 'good', 'start', 'i', 'thought', 'id', 'been', 'bless', 'by', 'the', 'pope']"
2844,3119,641314853756510208,positive,"['call', 'hafiz', 'saeed', 'sir', 'he', 'may', 'help', 'u', 'out', 'mayb', 'pope', 'can', 'b', 'handi', 'tri', 'it']"
2845,3120,641317664384786436,positive,"['celebr', 'the', 'pope', 'what', 'make', 'pope', 'franci', 'tick', 'free', 'webinar', 'septp', 'edt', 'more', 'info', 'present']"
2846,3121,641323092208431104,positive,"['as', 'a', 'jesuit', 'pope', 'visit', 'the', 'us', 'you', 'may', 'have', 'question', 'about', 'us', 'check', 'out', 'the', 'us', 'and', 'canada', 'jesuit', 'resourc', 'page']"
2847,3122,641329554120908800,neutral,"['pope', 'address', 'portug', 'bishop', 'onyearli', 'visit', 'pope', 'franci', 'on', 'monday', 'receiv', 'in', 'audienc', 'the', 'bishop', 'o']"
2848,3123,641330968587059201,neutral,"['question', 'somebodi', 'settl', 'thi', 'for', 'me', 'when', 'the', 'pope', 'come', 'in', 'town', 'the', 'weekend', 'of', 'theth', 'of']"
2849,3124,641331355687755776,positive,"['the', 'pope', 'is', 'onli', 'as', 'nice', 'as', 'he', 'ha', 'to', 'be', 'to', 'lure', 'you', 'back', 'in', 'cool', 'pope', 'strike', 'again', 'pope', 'franci', 'on', 'tuesday']"
2850,3125,641332059328397313,positive,"['pope', 'franci', 'usa', 'tshirt', 'on', 'sale', 'for', 'to', 'mr', 'hylkaroom', 'by', 'thursdaypm', 'these', 'will', 'be', 'worn', 'the', 'day', 'the', 'pope', 'arriv', 'in', 'the', 'us']"
2851,3126,641340308190400512,neutral,"['i', 'wish', 'the', 'pope', 'would', 'do', 'anyth', 'other', 'than', 'canon', 'serra', 'when', 'he', 'visit', 'my', 'school', 'on', 'therd', 'i', 'realli', 'like']"
2852,3127,641345098681225216,positive,"['look', 'like', 'i', 'have', 'a', 'shot', 'at', 'get', 'ticket', 'to', 'the', 'pope', 'mass', 'so', 'if', 'anyon', 'isnt', 'busi', 'atest', 'tomorrow', 'id', 'appreci', 'some', 'help']"
2853,3128,641346625059729408,positive,"['pope', 'benedict', 'xvist', 'to', 'quit', 'in', 'about', 'yr', 'fear', 'a', 'bad', 'pope', 'would', 'be', 'chosen']"
2854,3129,641352993003012097,positive,"['hey', 'everyon', 'go', 'vote', 'so', 'the', 'pope', 'vs', 'woodstock', 'game', 'can', 'be', 'shown', 'live', 'on', 'tv', 'on', 'friday']"
2855,3130,641359485349441537,positive,"['went', 'on', 'a', 'tour', 'of', 'the', 'basilica', 'where', 'michelangelo', 'wa', 'buri', 'go', 'to', 'the', 'sistin', 'chapel', 'tomorrow', 'pope', 'is', 'speak', 'there']"
2856,3131,641359984568078336,negative,"['it', 'wa', 'a', 'disrespect', 'travesti', 'for', 'potu', 'to', 'send', 'proabort', 'pelosi', 'amp', 'biden', 'to', 'the', 'pope', 'instal']"
2857,3134,641368717570494464,positive,"['i', 'am', 'glad', 'the', 'sanhedrin', 'is', 'back', 'in', 'busi', 'becaus', 'of', 'therd', 'templ', 'and', 'will', 'be', 'tri', 'obama', 'and', 'the', 'pope', 'in', 'absentia', 'well', 'deserv']"
2858,3135,641379710006611968,positive,"['if', 'you', 'miss', 'out', 'on', 'pope', 'tix', 'for', 'independ', 'halljust', 'annnounc', 'more', 'tix', 'avail', 'onlineamppm', 'wed']"
2859,3136,641386039983128576,positive,"['ladi', 'tecniq', 'news', 'a', 'quick', 'pope', 'primer', 'thing', 'to', 'know', 'befor', 'hi', 'histor', 'visit', 'to', 'the', 'unit', 'state', 'later', 'thi', 'mon']"
2860,3137,641407191161765892,neutral,"['pope', 'faster', 'annul', 'plan', 'may', 'not', 'mean', 'as', 'much', 'in', 'the', 'us']"
2861,3138,641408123404709889,positive,"['today', 'the', 'pope', 'announc', 'make', 'it', 'easi', 'to', 'get', 'an', 'annul', 'coincid', 'that', 'today', 'is', 'myth', 'wed', 'anniversari', 'omen', 'wtf', 'signfromgod']"
2862,3139,641412525930713088,neutral,"['sen', 'schumer', 'to', 'announc', 'wednesday', 'the', 'winner', 'of', 'ticket', 'to', 'see', 'pope']"
2863,3140,641415505509773312,positive,"['wisctv_new', 'pope', 'marriag', 'annul', 'chang', 'expect', 'to', 'make', 'church', 'more', 'inclus', 'news']"
2864,3144,641433386221830144,positive,"['we', 'just', 'had', 'a', 'great', 'time', 'with', 'joyc', 'coronel', 'with', 'the', 'cathol', 'sun', 'she', 'interview', 'sever', 'famili', 'who', 'are', 'go', 'to', 'see', 'the', 'pope']"
2865,3145,641436136515112961,neutral,"['what', 'go', 'on', 'ticket', 'for', 'pope', 'mass', 'avail', 'wednesday', 'the', 'news', 'journal', 'get', 'found', 'gt']"
2866,3147,641439816933093380,positive,"['i', 'wonder', 'if', 'the', 'pope', 'watch', 'our', 'game', 'may', 'be', 'the', 'quot', 'of', 'the', 'season']"
2867,3148,641440505943998464,neutral,"['my', 'jesuit', 'univers', 'sent', 'out', 'an', 'email', 'say', 'the', 'pope', 'will', 'be', 'give', 'mass', 'at', 'madison', 'squar', 'garden', 'on', 'septemberth', 'start', 'at']"
2868,3149,641448032014336000,neutral,"['so', 'you', 'balanc', 'out', 'an', 'american', 'hero', 'with', 'a', 'woman', 'beater', 'who', 'on', 'tomorrow', 'the', 'pope', 'and', 'oj']"
2869,3150,641475702513102848,neutral,"['is', 'the', 'pope', 'a', 'cathol', 'do', 'they', 'drive', 'pu', 'truck', 'in', 'alberta']"
2870,3152,641504331305455616,positive,"['religion', 'power', 'is', 'not', 'in', 'becom', 'more', 'like', 'you', 'but', 'in', 'show', 'you', 'an', 'ideal', 'to', 'copi', 'so', 'while', 'mani', 'may', 'like', 'the', 'pope', 'changesa', 'an']"
2871,3153,641511801696464896,neutral,"['the', 'pope', 'is', 'way', 'advanc', 'than', 'the', 'centuri', 'self', 'he', 'probabl', 'inrd', 'lmao']"
2872,3154,641512160649019392,neutral,"['pope', 'say', 'marriag', 'annul', 'should', 'be', 'free', 'new', 'rule', 'may', 'mean', 'marriag', 'can', 'be', 'annul', 'in', 'just', 'day', 'in', 'some', 'case']"
2873,3155,641541239666442240,positive,"['so', 'the', 'pope', 'visit', 'the', 'philippin', 'somewher', 'in', 'januari']"
2874,3156,641552481403674624,positive,"['better', 'call', 'the', 'pope', 'he', 'may', 'be', 'more', 'sympathet', 'one', 'never', 'know']"
2875,3157,641557033238556672,positive,"['hope', 'the', 'pope', 'heard', 'about', 'it']"
2876,3158,641562494461456384,positive,"['septemb', 'cern', 'pope', 'meet', 'congress', 'for', 'the', 'first', 'time', 'ever', 'yall', 'betta', 'wake', 'up', 'it', 'bout', 'to', 'go', 'down']"
2877,3159,641578663096401921,positive,"['the', 'pope', 'is', 'come', 'amp', 'ourst', 'grader', 'are', 'learn', 'about', 'hi', 'travel', 'with', 'flat', 'franci', 'mr', 'donohu', 'your', 'awesom']"
2878,3160,641579926215266304,positive,"['serbian', 'presid', 'to', 'visit', 'pope', 'franci', 'on', 'friday', 'serbian', 'presid', 'tomislav', 'nikol', 'will', 'meet', 'with', 'pope', 'fran']"
2879,3161,641581847084957696,negative,"['like', 'how', 'are', 'ppl', 'suppos', 'to', 'pay', 'rent', 'should', 'i', 'ask', 'the', 'pope', 'on', 'theth', 'when', 'he', 'come']"
2880,3162,641605895873363968,positive,"['focu', 'on', 'faith', 'and', 'climat', 'chang', 'pope', 'franci', 'amp', 'theth', 'era', 'of', 'the', 'cathol', 'church', 'engag', 'wscienc', 'premium']"
2881,3163,641609830575157248,neutral,"['more', 'confus', 'from', 'franci', 'the', 'first', 'merci', 'pope']"
2882,3164,641612134237929472,positive,"['pope', 'to', 'make', 'histor', 'us', 'congress', 'address', 'on', 'sept', 'news']"
2883,3166,641612833893908480,positive,"['pope', 'concelebr', 'mass', 'with', 'armenian', 'patriarch', 'histori', 'wa', 'made', 'on', 'monday', 'when', 'pope', 'franci', 'concelebr', 'mo']"
2884,3167,641616155619258368,neutral,"['skim', 'it', 'may', 'not', 'like', 'the', 'scotu', 'decis', 'but', 'it', 'the', 'law', 'no', 'offens', 'but', 'your', 'pope', 'climat', 'chang', 'serious']"
