,Id,Category,Tweet
3376,640980744521695232,positive,Did you see that Ric Flair will be at Dreamwave on Januarynd
3377,630955837729538048,negative,Rick Perry was going to go on Are You Smarter Than ath Grader to win money to continue his campaign but hes embarrassed himself enough
3378,630969108826173440,negative,Gotta love the Rick Perry delusion  God has tricked Tricky Ricky 
3379,630988459763630081,neutral,It appears that Rick Perry former Governor of Texas may be the first to drop out of the GOP Presidential race  Maybe  Perhaps
3380,631046890994315264,negative,Looks like the first shoe or boot may have dropped  Rick Perry stops paying all staff as fundraising dries up 
3381,631054914660208642,neutral,there he is Rick Perry will drop outst Thest drop out will com fromnd tier
3382,631062393204817920,neutral,Rick Perry has stopped paying staff amp rumors of Rand Paul implosion are everywhere Are these thest out
3384,631080764982099968,neutral,And it looks like Rick Perry is thest GOP domino to fall 
3385,631083854342696960,neutral,  What time is the town hall meeting  Anderson w Rick Perry tomorrow 
3386,631093394513629186,neutral,With Rick Perrys campaign unable to pay staffers it may be time to think about bowing out or catering exclusively to a big donor
3387,631113266811535360,negative,Rest of the childrens table is made of wood except rick perry who seems to have matured like a college student btwst andnd semesters
3388,631125539474948098,negative,Looks like Rick Perry may be the first out in the GOP race  Hes out of money already
3390,631142584732114944,negative,Rick Perry may be the first to drop out Out of money  GOP
3391,631211448304275456,negative,I think a big part of Rick Perrys fall is simply that he is not a sitting governor this time around May be Jebs downfall too
3392,631236570918584320,neutral,Why Rick Perrys campaigns financial woes may not mean as much in the age of SuperPACs 
3393,631250425488904192,negative,Rick Perry may have to drop out of the race before one vote is cast because he has run out of money I have mixed feelings about that
3394,631284054147493888,negative,I like Rick Perry Wish that news was about Graham Jeb or Christie instead 
3395,631443056064135168,neutral,So only the independently wealthy Rick Perrys campaign staff is working for free SkimmLife via 
3396,631450098342342660,negative,Rick Perry has stopped paying his campaign staff Is this a sign he may drop out Stop Sign 
3397,631505740537040896,negative,How could anyone Other than Megyn Kelly compare Rick Perry with Trump Cmon Perry is a joke
3398,631547008549912577,negative,May be Rick Perry wishes he would have answered question he was asked times in hours on fox what would u do with million illegals
3399,631547938372583424,negative,Rick Perry said he was the Zar of stopping illegals sat there and glossed himself for months how he could secure the border not idea m
3400,631552011897540608,neutral,What if Rick Perry wont drop out of the race 
3401,631558932293656577,positive,Personally I like Rick Perry and appreciate what he did for Texas But as presidentdunno He may start a war by mispronouncing something
3402,631560895349542912,negative, Rick Perry May Be the First Establishment Casualty of the GOPs Ridiculous Primary 
3403,631564061424111616,negative,bloomberg Rick Perry May Not Have an Exit Strategy  New campaignfinance rules may block the normal winnowing pr 
3404,631566440726953985,negative,AMintheAM GOP  Loser of the Week  Rick Perry  Not paying staff + polling at or less st to drop out 
3405,631584542269181952,negative,I hear it may only be Rick Perry is having trouble finding a ride to the venue
3406,631816294602379265,negative,Rick Perry May Not Have an Exit Strategy I encourage all Perry supporters to read this Get the story out there  
3407,631869558282915840,neutral,Rick Perry may actually just be outsourcing his campaign staff to Super PACs 
3408,631889459538034688,neutral,Supporters that are supporting Ted Cruz Rick Perry amp Sarah Palin amp familyshould look at the facts that their employer may think your also
3410,631979163918864384,positive,Great questions amp answers Those there got to see theth Amendment Rick Perry we all love  Perry
3411,632162719165235200,positive,Ill vote for either Ted Cruz or Rick Perry whichever one is thest to declare their state as the Home of First Round Picks
3412,632168541114998784,negative,Pundits Rick Perrys Our Pick asst to Quit GOP Race Former Texas Gov Rick Perry will be the first to drop out 
3413,632284755958956032,negative,Christie may beat him to it but either way both are out Insiders Rick Perry will be first to drop out 
3414,632535550042505216,negative,Rick Perry a certified moron   hes the real cancer to use his words  not Trump  via 
3415,632584733625442304,positive,Rick Perry succeeded withth largest economy in the world Texas He will be a successful President for all American 
3416,632584825162059777,negative,Rick Perry failed at the City Club of Chicago luncheon today where they turned away thousands of people Sun Times
3417,632713738559221760,neutral,Chris Christie or Rick Perry May be the First to Drop Out of Presidential Race Beginning with Sen Ted Cruz i 
3418,632819879465218048,negative,Found FOX NEWS Poll before debate without Rick Perry on it this maybe why  Polls rigged VIP 
3419,633147089837424640,negative, Check this outItsrd POLL Ive found that doesnt have Rick Perrys name on itSee  VISITSVOTES
3420,633313021155151872,negative,No mention of the border Trade of Mexican women impregnated tillth monththen thrown over USA border to drop another  illegalRick Perry
3421,633338008918433793,negative,After raising only a little over  million for his campaign by the end of June Rick Perry has stopped paying campaign staff members
3422,633443743165616128,negative,Scott Walker is getting so desperate we may just see him borrowing Rick Perrys black frame eyeglasses
3423,633647867048017920,negative,I went to Texas AampM but oddly never met Rick Perry  I think he may have spent that year in Pakistan
3424,633648878168993792,neutral,Rick Perry tomorrow morning ata with Robert Rees at The Iowa State Iowa State Fair
3425,633700543492435968,negative,Rick Perry may by a vineyard and retire so he can whine all day
3426,633759343511363584,negative,Rick Perry is playing along with the fake claimth Amendment protects anchor babiesit specifically says not  
3427,633774775542902785,positive,Good for the Des Moines Register and good for Rick Perry  He will make you all proud 
3428,633821009691414528,negative,Clever but dishonest the way Fox manipulated the polls to get Kasich in theth spot eliminating Rick Perry 
3429,633827960060014592,positive,Better take another look at Rick Perry  Best record in theth largest world economy AAA rating 
3430,633869705967591424,negative,WHY Phil is as simple as that ridiculous state hes from The boy may as well go have a little chat with rick perry
3431,634000466108678144,positive,I hear Rick Perry is gleefully almost beside himself with joy today as thest fully formed human brain nears completion Upgrade
3432,634025917879193600,negative,Rick Perry needs to stop bragging about governing the th largest economy in the world like Texas has its own Federal Reserve System
3433,634043644832563200,neutral,Why not give Rick Perry a look  He is a Christian conservative with a proven record ofth largest economy world 
3434,634054903795585024,neutral,Rick Perry drops out of the race amp leaves politics Starts a movie production company meant to rival Marvel Studiosst film Roland Raven
3436,634516378268119041,negative,apparently Rick Perry is an idiot on theth Amendment as well He needs a Levin intervention too As bad as OReilly
3437,634582110607642624,neutral,Rick Perry A youngst term senator put countrys economy and foreign policy in the ditch time for experienced leader
3438,634836715023106048,neutral,As far as I know Rick Perry hasnt tried to illegally bond for a second football stadium while still paying on thest
3439,635086015103926272,positive,Rick Perry has a great record of solving problems in theth largest economy worldwide  Others have plans only 
3440,635126711370272768,positive,The man with WORKING SOLUTIONS for America Rick Perry speaks at the National Press Club  July via 
3441,635152091686699008,neutral,Overheard at Candidate Did you know that Rick Perry ran out of  to pay his staff Its thest time hes paid women as much as men
3442,635174440410705920,positive,Limited government leads to unlimited opportunitythe Constitution is my owners manualth Amendment Gov Rick Perry dream
3444,635302461620682752,positive,Rick Perry is amazing His speech was the best hands down perry 
3445,635317091524960256,positive,LOL I am quit sure that isnt the future Rick Perry He is the that will give us back what we lost We need him 
3446,635511937460146176,positive,Mark your calendar  August  AM  Come out and meet Gov Rick Perry  Dawnbusters with Lexington GOP 
3447,635972220582522880,positive,RT U cant keep him down Rick Perry may not have the most money but has the most Active Grass Roots 
3448,636268162774863872,neutral,Rick Perry may be able to pay his staffers again but hes still propped up by super PAC billionaires 
3449,636525799185752064,negative,Im not sure that hiring an adviser from Rick Perrys campaign is a wise decision he may be a GOP plant to derail Trump
3450,636697201864015872,positive,Former Gov Rick Perry said Wednesday financial woes wont be the death knell for his second bid for the White House 
3451,636919800850092032,positive,I really like Rick Perrybut Rubio is my strongnd choicewhere can I read about his Immigration policy
3452,637053685873246208,neutral,True Except that Rick Perry has more swagger  Trump may have had a point when he said Jeb is asleep  
